Satara,Mahabaleshwar,Koregaon,17.9,74.13333333,Wathar (Station),2010,1375.1,32,9.005,Black,5,773,,423.515,1,5923.915,0
Satara,Mhaswad,Mahabaleshwar,17.91666667,73.65,Mahabaleswar,2010,1375.1,28,12.5375,Black,5,610,,352.6125,0,5853.0125,0
Satara,Mhaswad,Mahabaleshwar,17.91666667,73.75,Panchagani,2010,1375.1,34,7.5575,Black,5,610,,337.6725,0,5838.0725,0
Satara,Panchgani,Man,17.675,74.6,Gondavale Bk.,2010,1375.1,34,2.5625,Black,5,1293,,664.1875,1,6164.5875,0
Satara,Panchgani,Man,17.63333333,74.78333333,Mhaswad,2010,1375.1,33,1.5375,Black,5,1293,,661.1125,1,6161.5125,0
Satara,Panchgani,Man,17.46666667,74.81666667,Shenwadi,2010,1375.1,26,3.3175,Black,5,1293,,666.4525,1,6166.8525,0
Satara,Patan,Patan,17.23333333,73.96666667,Dhebevadi,2010,1375.1,30,4.7175,Black,5,812,,430.1525,1,5930.5525,0
Satara,Patan,Patan,17.33333333,74.01666667,Malharpeth,2010,1375.1,26,9.1925,Black,5,812,,443.5775,1,5943.9775,0
Satara,Patan,Patan,17.395,73.74666667,Manainagar,2010,1375.1,27,2.355,Black,5,812,,423.065,1,5923.465,0
Satara,Patan,Patan,17.48666667,73.87833333,Manure,2010,1375.1,29,2.015,Black,5,812,,422.045,1,5922.445,0
Satara,Patan,Patan,17.32166667,73.895,Morgir (Shivpurpeth),2010,1375.1,31,1.055,Black,5,812,,419.165,1,5919.565,0
Satara,Patan,Patan,17.14166667,73.97916667,Mutlavadi,2010,1375.1,24,0.69,Black,5,812,,418.07,1,5918.47,0
Satara,Patan,Patan,17.37916667,73.9,Patan,2010,1375.1,31,0.625,Black,5,812,,417.875,1,5918.275,0
Satara,Patan,Patan,17.22,73.875,Savanthwadi (Jinti),2010,1375.1,29,2.325,Black,5,812,,422.975,1,5923.375,0
Satara,Patan,Patan,17.48333333,73.98194444,Velkhandwadi (Tarli),2010,1375.1,26,4.43,Black,5,812,,429.29,1,5929.69,0
Satara,Phaltan,Phaltan,17.88472222,74.59166667,Javali,2010,1375.1,29,2.325,Black,5,618,,325.975,0,5826.375,0
Satara,Phaltan,Phaltan,17.96666667,74.35,Mirgaon,2010,1375.1,30,1.87,Black,5,618,,324.61,0,5825.01,0
Satara,Phaltan,Phaltan,17.89166667,74.50416667,Mogarle,2010,1375.1,25,2.19,Black,5,618,,325.57,0,5825.97,0
Satara,Phaltan,Phaltan,17.98333333,74.56666667,Nimblak-1,2010,1375.1,26,3.595,Black,5,618,,329.785,0,5830.185,0
Satara,Phaltan,Phaltan,17.99305556,74.525,Nimblak-2,2010,1375.1,27,3.0625,Black,5,618,,328.1875,0,5828.5875,0
Satara,Phaltan,Phaltan,18.025,74.34166667,Nimbore,2010,1375.1,25,1.1475,Black,5,618,,322.4425,0,5822.8425,0
Satara,Phaltan,Phaltan,18.05833333,74.34444444,Pimpalwadi,2010,1375.1,26,2.925,Black,5,618,,327.775,0,5828.175,0
Satara,Phaltan,Phaltan,18.03333333,74.53333333,Rajale,2010,1375.1,28,3.725,Black,5,618,,330.175,0,5830.575,0
