Ahmadnagar,Ahmednagar,Akola,19.525,73.925,Rajur,2001,596.341,14,3.4125,Black,5,649,,344.7375,0,2730.1015,0
Ahmadnagar,Bhingar,Jamkhed,18.73333333,75.31666667,Jamkhed,2001,596.341,13,4.075,Black,5,650,,347.225,0,2732.589,0
Ahmadnagar,Deolali Pravara,Karjat,18.64444444,74.89666667,Bhitkewadi,2001,596.341,13,6.625,Black,5,515,,287.375,0,2672.739,0
Ahmadnagar,Deolali Pravara,Karjat,18.51666667,74.98333333,Kolwadi,2001,596.341,10,2.9375,Black,5,515,,276.3125,0,2661.6765,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,75.1,Pategaon,2001,596.341,15,4.825,Black,5,515,,281.975,0,2667.339,0
Ahmadnagar,Deolali Pravara,Karjat,18.43333333,74.93333333,Rassin,2001,596.341,15,5.525,Black,5,515,,284.075,0,2669.439,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,74.88333333,Walvad,2001,596.341,17,2.075,Black,5,515,,273.725,0,2659.089,0
Ahmadnagar,Ghulewadi,Kopargaon,19.89444444,74.35694444,Kolpewadi,2001,596.341,8,6.095,Black,5,509,,282.785,0,2668.149,0
Ahmadnagar,Ghulewadi,Kopargaon,19.95,74.28333333,Manjur,2001,596.341,7,4.675,Black,5,509,,278.525,0,2663.889,0
Ahmadnagar,Ghulewadi,Rahata,19.71666667,74.48333333,Rahata,2001,596.341,13,9.7375,Black,5,509,,293.7125,0,2679.0765,0
Ahmadnagar,Jamkhed,Nagar,19,74.63333333,Chas,2001,596.341,9,4.7875,Black,5,596,,322.3625,0,2707.7265,0
Ahmadnagar,Jamkhed,Nagar,19.00138889,74.91666667,Chinchandi Patil,2001,596.341,17,2,Black,5,596,,314,0,2699.364,0
Ahmadnagar,Jamkhed,Nagar,18.9625,74.80694444,Dahigaon,2001,596.341,11,2.9375,Black,5,596,,316.8125,0,2702.1765,0
Ahmadnagar,Jamkhed,Nagar,19.23333333,74.66666667,Dehre,2001,596.341,14,6.6625,Black,5,596,,327.9875,0,2713.3515,0
Ahmadnagar,Jamkhed,Nagar,19.10555556,74.63055556,Jakhangaon,2001,596.341,10,10.4625,Black,5,596,,339.3875,0,2724.7515,0
Ahmadnagar,Jamkhed,Nagar,19.2125,74.80555556,Jeur,2001,596.341,8,6.95,Black,5,596,,328.85,0,2714.214,0
Ahmadnagar,Jamkhed,Nagar,19.125,74.725,Savedi-1,2001,596.341,7,4.675,Black,5,596,,322.025,0,2707.389,0
Ahmadnagar,Jamkhed,Nagar,19.12361111,74.72777778,Savedi-2,2001,596.341,8,0.815,Black,5,596,,310.445,0,2695.809,0
Ahmadnagar,Jamkhed,Nagar,19.03333333,74.83333333,Takle-Kazi,2001,596.341,10,7.7875,Black,5,596,,331.3625,0,2716.7265,0
Ahmadnagar,Kopargaon,Nevasa,19.34722222,74.88194444,Ghodegaon,2001,596.341,11,1.7375,Black,5,515,,272.7125,0,2658.0765,0
Ahmadnagar,Kopargaon,Nevasa,19.55416667,74.98194444,Khadka,2001,596.341,14,5.425,Black,5,515,,283.775,0,2669.139,0
Ahmadnagar,Kopargaon,Nevasa,19.43333333,75.06666667,Kokona,2001,596.341,16,7.525,Black,5,515,,290.075,0,2675.439,0
Ahmadnagar,Kopargaon,Nevasa,19.55,75.1125,Shirasgaon,2001,596.341,13,7.65,Black,5,515,,290.45,0,2675.814,0
