DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,YEAR_OBS,TOTAL_RAINFALL,RAINFALL,GRDWTR,SOIL_TYPE,Soil_Score,Elevation,Region_Score,Indexing1,catchment1,Indexing2,catchment2
Akola,Malkapur,Barshitakli,20.48333333,77.16666667,Mahan,1996,965.08,32,3.52,Black,5,251,3,278.06,0,4006.38,0
Akola,Malkapur,Barshitakli,20.54722222,77.25555556,Pinjar,1996,965.08,33,4.3475,Black,5,251,3,268.5425,0,4008.8625,0
Akola,Murtijapur,Murtijapur,20.74305556,77.45138889,Malkapur,1996,965.08,30,12.63,Black,5,301,3,322.39,0,4058.71,0
Akola,Murtijapur,Murtijapur,20.73333333,77.36666667,Murtizapur,1996,965.08,31,6.4725,Black,5,301,3,335.9175,0,4040.2375,0
Akola,Murtijapur,Murtijapur,20.8075,77.36055556,Rasulpur,1996,965.08,39,12.355,Black,5,301,3,329.565,0,4057.885,0
Akola,Patur,Patur,20.46111111,76.775,Chani,1996,965.08,33,6.07,Black,5,342,3,331.21,0,4059.53,0
Akola,Patur,Patur,20.45,76.93333333,Patur,1996,965.08,33,4.68,Black,5,342,3,343.04,0,4055.36,0
Akola,Telhara,Telhara,21.13333333,76.88333333,Hiwarkhed,1996,965.08,37,9.2225,Black,5,279,3,309.1675,0,4037.4875,0
Akola,Telhara,Telhara,21.03333333,76.83333333,Telhara-1,1996,965.08,33,14.9625,Black,5,279,3,346.3875,0,4054.7075,0
Akola,Telhara,Telhara,21.02666667,76.85138889,Telhara-2,1996,965.08,38,8.69,Black,5,279,3,311.57,0,4035.89,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.85277778,Andura,1996,965.08,34,18.195,Black,5,268,3,358.585,0,4058.905,0
Akola,Umri Pragane Balapur,Balapur,20.66666667,76.76666667,Babulkhed,1996,965.08,40,14.025,Black,5,268,3,310.075,0,4046.395,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.76111111,Nimba,1996,965.08,31,2.825,Black,5,268,3,300.475,0,4012.795,0
Akola,Umri Pragane Balapur,Balapur,20.80694444,76.825,Ural,1996,965.08,37,10.33,Black,5,268,3,330.99,0,4035.31,0
Akola,Umri Pragane Balapur,Balapur,20.59166667,76.86666667,Wadegaon,1996,965.08,39,14.9075,Black,5,268,3,328.7225,0,4049.0425,0
Akola,Umri Pragane Balapur,Balapur,20.675,76.8875,Wyala,1996,965.08,35,11.7475,Black,5,268,3,227.2425,0,4039.5625,0
Amravati,Achalpur,Morshi,21.32916667,77.90972222,Ambada,1996,965.08,12,7.095,Black,5,365,3,257.785,0,4074.105,0
Amravati,Achalpur,Morshi,21.30833333,77.925,Ashtagaon,1996,965.08,11,3.9425,Black,5,365,3,264.3275,0,4064.6475,0
Amravati,Achalpur,Morshi,21.36,77.94444444,Chicholi,1996,965.08,15,7.805,Black,5,365,3,283.915,0,4076.235,0
Amravati,Achalpur,Morshi,21.42361111,78.04583333,Ghodadev,1996,965.08,17,8.0925,Black,5,365,3,284.7775,0,4077.0975,0
Amravati,Achalpur,Morshi,21.39305556,78.08388889,Hiwarkheda,1996,965.08,17,10.655,Black,5,365,3,288.465,0,4084.785,0
Amravati,Achalpur,Morshi,21.31527778,77.95416667,Khanapur,1996,965.08,16,6.6875,Black,5,365,3,252.5625,0,4072.8825,0
Amravati,Achalpur,Morshi,21.30972222,77.86111111,Kher,1996,965.08,10,4.6375,Black,5,365,3,286.4125,0,4066.7325,0
Amravati,Achalpur,Morshi,21.26666667,77.925,Khopra,1996,965.08,20,9.5375,Black,5,365,3,285.1125,0,4081.4325,0
Amravati,Achalpur,Morshi,21.27,77.85277778,Kolwihir,1996,965.08,16,2.495,Black,5,365,3,239.985,0,4060.305,0
Amravati,Achalpur,Morshi,21.35,78.01666667,Morshi,1996,965.08,10,8.5925,Black,5,365,3,258.2775,0,4078.5975,0
Amravati,Achalpur,Morshi,21.38611111,78.01111111,Pala,1996,965.08,10,9.6975,Black,5,365,3,281.5925,0,4081.9125,0
Amravati,Achalpur,Morshi,21.36111111,77.86805556,Pimpri,1996,965.08,15,1.76,Black,5,365,3,265.78,0,4058.1,0
Amravati,Achalpur,Morshi,21.24166667,77.81666667,Rithpur,1996,965.08,17,7.16,Black,5,365,3,265.98,0,4074.3,0
Amravati,Achalpur,Morshi,21.33194444,77.86916667,Saiwada,1996,965.08,13,7.26,Black,5,365,3,286.28,0,4074.6,0
Amravati,Achalpur,Morshi,21.17694444,77.9375,Sawarkheda,1996,965.08,18,8.2475,Black,5,365,3,257.2425,0,4077.5625,0
Amravati,Achalpur,Morshi,21.28333333,77.89166667,Udkher,1996,965.08,10,3.7125,Black,5,365,3,255.6375,0,4063.9575,0
Amravati,Achalpur,Morshi,21.42083333,78.10416667,Umarkhed,1996,965.08,13,2.525,Black,5,365,3,244.075,0,4060.395,0
Amravati,Achalpur,Morshi,21.40694444,78.04166667,Yavali,1996,965.08,11,7.7575,Black,5,365,3,263.7725,0,4076.0925,0
Amravati,Amravati,Achalpur,21.3,77.51666667,Parathwada,1996,965.08,12,2.475,Black,5,330,3,234.425,0,4042.745,0
Amravati,Amravati,Achalpur,21.21388889,77.34861111,Pathrot,1996,965.08,13,13.825,Black,5,330,3,276.475,0,4076.795,0
Amravati,Anjangaon,Amravati,20.84444444,77.72861111,Badnera,1996,965.08,15,6.7475,Black,5,374,3,257.2425,0,4077.5625,0
Amravati,Anjangaon,Amravati,20.9125,77.71666667,Lontek,1996,965.08,10,2.555,Black,5,374,3,264.665,0,4064.985,0
Amravati,Anjangaon,Amravati,21.025,77.83333333,Nandgaon,1996,965.08,15,5.34,Black,5,374,3,281.02,0,4073.34,0
Amravati,Anjangaon,Amravati,20.88611111,77.875,Pohra,1996,965.08,17,1.4475,Black,5,374,3,281.3425,0,4061.6625,0
Amravati,Anjangaon,Amravati,21.01666667,77.7,Walgaon-1,1996,965.08,20,6.21,Black,5,374,3,275.63,0,4075.95,0
Amravati,Chandurbazar,Bhatkuli,20.85416667,77.60416667,Bhatkulijain,1996,965.08,15,3.81,Black,5,371,3,282.93,0,4067.25,0
Amravati,Chikhaldara,Chandur Railway,20.81666667,77.96666667,Chandur Railway,1996,965.08,19,4.0925,Black,5,1085,3,644.7775,1,4425.0975,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.15694444,Devgaon,1996,965.08,20,5.2675,Black,5,1085,3,608.3025,1,4428.6225,0
Amravati,Chikhaldara,Dhamangaon Railway,20.78333333,78.14166667,Dhamangaon (Rly),1996,965.08,10,4.25,Black,5,1085,3,645.25,1,4425.57,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.1,Shendurjana Khurd,1996,965.08,20,6.2425,Black,5,1085,3,627.2275,1,4431.5475,0
Amravati,Daryapur Banosa,Chandurbazar,21.34166667,77.80833333,Ghat larki,1996,965.08,14,6.875,Black,5,288,3,226.625,0,4034.945,0
Amravati,Daryapur Banosa,Chandurbazar,21.32222222,77.61166667,Karajgaon,1996,965.08,13,3.25,Black,5,288,3,219.75,0,4024.07,0
Amravati,Daryapur Banosa,Chandurbazar,21.32777778,77.6825,Sirasgaon (Kasba),1996,965.08,14,12.6675,Black,5,288,3,260.0025,0,4052.3225,0
Amravati,Daryapur Banosa,Chandurbazar,21.35277778,77.76527778,Wishroli,1996,965.08,17,10.65,Black,5,288,3,257.95,0,4046.27,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.42916667,77.09444444,Arao,1996,965.08,18,0.5125,Black,5,291,3,205.0375,0,4017.3575,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.23333333,76.83611111,Barukheda,1996,965.08,12,1.025,Black,5,291,3,214.575,0,4018.895,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.39722222,77.46111111,Behali,1996,965.08,14,3.55,Black,5,291,3,246.15,0,4026.47,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.39722222,77.32638889,Chikalda,1996,965.08,20,1.35,Black,5,291,3,199.55,0,4019.87,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.56666667,77.41666667,Chinkhedi,1996,965.08,10,1.4375,Black,5,291,3,207.8125,0,4020.1325,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.2625,76.98055556,Dargarh,1996,965.08,12,0.975,Black,5,291,3,206.425,0,4018.745,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.68333333,77.33611111,Hatru,1996,965.08,12,0.6875,Black,5,291,3,237.5625,0,4017.8825,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.5,77.20416667,Kolkaz,1996,965.08,20,5.9125,Black,5,291,3,221.2375,0,4033.5575,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.43333333,77.41666667,Silona,1996,965.08,12,1.25,Black,5,291,3,239.25,0,4019.57,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.28055556,77.275,Wadgaon (Fattepur),1996,965.08,20,6.88,Black,5,291,3,252.14,0,4036.46,0
Amravati,Morshi,Daryapur,20.91666667,77.31666667,Daryapur,1996,965.08,19,17.775,Black,5,346,3,292.325,0,4096.645,0
Amravati,Morshi,Daryapur,20.89833333,77.17861111,Lotwada,1996,965.08,14,7.8,Black,5,346,3,258.4,0,4066.72,0
Amravati,Nandgaon Khandeshwar,Nandgaon Khandeshwar,20.76666667,77.7,Belora,1996,965.08,13,7.74,Black,5,338,3,270.22,0,4062.54,0
Amravati,Nandgaon Khandeshwar,Nandgaon Khandeshwar,20.73333333,77.76666667,Mahuli,1996,965.08,17,4.995,Black,5,338,3,233.985,0,4054.305,0
Amravati,Shendurjana,Warud,21.45833333,78.175,Benoda (P1),1996,965.08,10,13.5375,Black,5,303,3,258.1125,0,4062.4325,0
Amravati,Shendurjana,Warud,21.35,78.2625,Gadegaon,1996,965.08,14,5.225,Black,5,303,3,253.175,0,4037.495,0
Amravati,Shendurjana,Warud,21.45555556,78.13888889,Jamgaon (via Khadka),1996,965.08,19,8.7325,Black,5,303,3,235.6975,0,4048.0175,0
Amravati,Shendurjana,Warud,21.37638889,78.19027778,Loni,1996,965.08,12,13.85,Black,5,303,3,279.05,0,4063.37,0
Amravati,Shendurjana,Warud,21.49722222,78.23888889,Temburkheda,1996,965.08,19,8.125,Black,5,303,3,245.875,0,4046.195,0
Amravati,Shendurjana,Warud,21.46666667,78.26666667,Warud,1996,965.08,15,9.6,Black,5,303,3,266.3,0,4050.62,0
Amravati,Teosa,Dhamangaon Railway,20.91666667,78.1375,Anjansingi,1996,965.08,19,7.0925,Black,5,309,3,249.7775,0,4046.0975,0
Amravati,Teosa,Teosa,20.93333333,78.05,Kurha,1996,965.08,16,5.93,Black,5,309,3,242.29,0,4042.61,0
Amravati,Teosa,Teosa,21.04583333,77.98333333,Sindola,1996,965.08,15,6.8125,Black,5,309,3,252.9375,0,4045.2575,0
Amravati,Teosa,Teosa,21.08611111,78.06805556,Teosa,1996,965.08,17,4.7225,Black,5,309,3,254.6675,0,4038.9875,0
Amravati,Warud,Dharni,21.51388889,76.78055556,Bhokarbardi,1996,965.08,19,1.0875,Black,5,402,3,282.2625,0,4074.5825,0
Amravati,Warud,Dharni,21.55833333,76.88333333,Dharni,1996,965.08,17,1.925,Black,5,402,3,280.775,0,4077.095,0
Amravati,Warud,Dharni,21.53333333,77.11666667,Harisal,1996,965.08,16,2.875,Black,5,402,3,275.625,0,4079.945,0
Amravati,Warud,Dharni,21.53333333,77.03888889,Lawada,1996,965.08,14,1.35,Black,5,402,3,395.05,0,4075.37,0
Aurangabad,Aurangabad,Aurangabad,19.8,75.47777778,Apatgaon,1996,965.08,45,9.7425,Black,5,577,1,511.7275,1,4188.0475,0
Aurangabad,Aurangabad,Aurangabad,20.01666667,75.39444444,Chauka,1996,965.08,46,5,Black,5,577,1,481.5,1,4173.82,0
Aurangabad,Aurangabad,Aurangabad,19.88055556,75.375,Chikalthana,1996,965.08,42,2.925,Black,5,577,1,463.275,1,4167.595,0
Aurangabad,Aurangabad,Aurangabad,19.88333333,75.53333333,Karmad-1,1996,965.08,39,2.0075,Black,5,577,1,464.5225,1,4164.8425,0
Aurangabad,Aurangabad,Fulambari,20.125,75.46666667,Patri,1996,965.08,40,4.075,Black,5,577,1,498.725,1,4171.045,0
Aurangabad,Ganagapur,Ganagapur,20.00277778,75.06666667,Kinnal-1,1996,965.08,47,1.3,Black,5,511,1,449.4,1,4129.72,0
Aurangabad,Kannad,Kannad,20.05,75.05,Devgaon,1996,965.08,45,2,Black,5,628,1,518,1,4190.32,0
Aurangabad,Kannad,Kannad,20.28333333,75.31666667,Digar Pishore-1,1996,965.08,47,7.9375,Black,5,628,1,503.8125,1,4208.1325,0
Aurangabad,Kannad,Kannad,20.1375,75.13333333,Hatnur,1996,965.08,39,3.1,Black,5,628,1,493.3,1,4193.62,0
Aurangabad,Kannad,Kannad,20.26666667,75.13333333,Kannad,1996,965.08,40,13.395,Black,5,628,1,516.185,1,4224.505,0
Aurangabad,Khuldabad,Khuldabad,20.08333333,75.15,Walur Tanda,1996,965.08,38,6.97,Black,5,726,1,557.91,1,4254.23,0
Aurangabad,Paithan,Paithan,19.70833333,75.54583333,Adul,1996,965.08,41,14.5,Black,5,451,1,471,1,4139.32,0
Aurangabad,Paithan,Paithan,19.725,75.29166667,Bidkingaon,1996,965.08,48,0.9075,Black,5,451,1,410.2225,0,4098.5425,0
Aurangabad,Paithan,Paithan,19.48333333,75.38333333,Paithan,1996,965.08,43,12.6525,Black,5,451,1,449.4575,1,4133.7775,0
Aurangabad,Sillod,Sillod,20.54166667,75.74166667,Ajanta,1996,965.08,44,4.115,Black,5,616,1,494.345,1,4190.665,0
Aurangabad,Sillod,Sillod,20.23333333,75.65,Borgaon Bazar,1996,965.08,41,4.8125,Black,5,616,1,484.4375,1,4192.7575,0
Aurangabad,Sillod,Sillod,20.3875,75.65,Golegaon,1996,965.08,38,3.175,Black,5,616,1,499.525,1,4187.845,0
Aurangabad,Sillod,Sillod,20.16666667,75.63333333,Kaigaon,1996,965.08,43,4.4375,Black,5,616,1,511.3125,1,4191.6325,0
Aurangabad,Soegaon,Soegaon,20.58194444,75.73194444,Fardapur,1996,965.08,45,6.5,Black,5,371,1,403,0,4075.32,0
Aurangabad,Vaijapur,Vaijapur,19.79722222,74.87361111,Mahalgaon,1996,965.08,47,11.3375,Black,5,572,1,514.0125,1,4190.3325,0
Aurangabad,Vaijapur,Vaijapur,19.91666667,74.75,Rotegaon,1996,965.08,46,7.6,Black,5,572,1,486.8,1,4179.12,0
Aurangabad,Vaijapur,Vaijapur,20.13333333,74.85,Tunki,1996,965.08,42,4.6,Black,5,572,6,449.8,1,4170.12,0
Bhandara,Bhandara,Tumsar,21.47083333,79.71666667,Chicholi,1996,965.08,35,5.075,Black,5,299,6,338.725,0,4035.045,0
Bhandara,Bhandara,Tumsar,21.45833333,79.84027778,Sihora,1996,965.08,41,4.45,Black,5,299,6,324.85,0,4033.17,0
Bhandara,Dewhadi,Bhandara,21.15833333,79.65416667,Bhandara,1996,965.08,38,5.955,Black,5,274,6,316.865,0,4025.185,0
Bhandara,Dewhadi,Bhandara,21.1,79.68333333,Daodipar Khapa,1996,965.08,38,4.5525,Black,5,274,6,308.6575,0,4020.9775,0
Bhandara,Dewhadi,Bhandara,21.1675,79.56666667,Kharbi-1,1996,965.08,37,12.16,Black,5,274,6,315.48,0,4043.8,0
Bhandara,Dewhadi,Bhandara,21.13333333,79.70833333,Palari,1996,965.08,33,3.4925,Black,5,274,6,313.4775,0,4017.7975,0
Bhandara,Ganeshpur,Lakhandur,20.74583333,79.88472222,Lakhandur-1,1996,965.08,39,1.4925,Black,5,244,6,304.4775,0,3996.7975,0
Bhandara,Ganeshpur,Lakhandur,20.775,79.7625,Virli Buzurg,1996,965.08,42,5.91,Black,5,244,6,281.73,0,4010.05,0
Bhandara,Ganeshpur,Lakhani,20.95,79.8,Madgi,1996,965.08,33,4.16,Black,5,244,6,288.48,0,4004.8,0
Bhandara,Ganeshpur,Lakhani,20.91805556,79.85972222,Palandur,1996,965.08,36,6.1825,Black,5,244,6,310.5475,0,4010.8675,0
Bhandara,Pauni,Bhandara,21.20277778,79.79277778,Koka (Kokha),1996,965.08,40,7.465,Black,5,245,6,286.895,0,4015.215,0
Bhandara,Pauni,Mohadi,21.28333333,79.68333333,Dahegaon2,1996,965.08,33,4.93,Black,5,245,6,279.29,0,4007.61,0
Bhandara,Pauni,Mohadi,21.38333333,79.58333333,Jamb,1996,965.08,33,4.55,Black,5,245,6,298.15,0,4006.47,0
Bhandara,Pauni,Mohadi,21.39722222,79.67222222,Usarra,1996,965.08,38,4.4575,Black,5,245,6,301.8725,0,4006.1925,0
Bhandara,Pauni,Mohadi,21.23333333,79.64666667,Varti,1996,965.08,39,4.3925,Black,5,245,6,313.6775,0,4005.9975,0
Bhandara,Pauni,Tumsar,21.36666667,79.71666667,Tumsar Khapa,1996,965.08,42,4.545,Black,5,245,6,314.135,0,4006.455,0
Bhandara,Sawari Jawharnagar,Pauni,20.94166667,79.70833333,Adyal,1996,965.08,42,4.0475,Black,5,260,6,312.1425,0,4012.4625,0
Bhandara,Sawari Jawharnagar,Pauni,20.8,79.71666667,Ajgaon,1996,965.08,40,12.4775,Black,5,260,6,337.4325,0,4037.7525,0
Bhandara,Sawari Jawharnagar,Pauni,20.74166667,79.55,Nilaj,1996,965.08,40,8.0525,Black,5,260,6,332.1575,0,4024.4775,0
Bhandara,Sawari Jawharnagar,Pauni,20.775,79.62638889,Pauni,1996,965.08,42,2.9925,Black,5,260,6,304.9775,0,4009.2975,0
Bhandara,Tumsar,Lakhani,21.06666667,79.83333333,Lakhani,1996,965.08,39,7.7975,Black,5,281,6,321.8925,0,4034.2125,0
Bhandara,Tumsar,Sakoli,21.13333333,79.93333333,Ekodi,1996,965.08,37,3.0475,Black,5,281,6,319.6425,0,4019.9625,0
Bhandara,Tumsar,Sakoli,21.17916667,80.00416667,Pitjhari,1996,965.08,40,4.6325,Black,5,281,6,312.3975,0,4024.7175,0
Bhandara,Tumsar,Sakoli,21.08333333,79.98333333,Sakoli,1996,965.08,37,2.69,Black,5,281,6,302.57,0,4018.89,0
Bhandara,Tumsar,Sakoli,21.00916667,79.97611111,Sakra,1996,965.08,36,8.5,Black,5,281,6,244,0,4036.32,0
Bid,Ambejogai,Ambejogai,18.73333333,76.4,Ambejogai,1996,965.08,17,1.705,Black,5,639,1,402.615,0,4194.935,0
