Ahmadnagar,Ahmednagar,Akola,19.53333333,74.03333333,Akole,2011,598.3,11,7.9375,Black,5,649,,358.3125,0,2751.5125,0
Ahmadnagar,Ahmednagar,Akola,19.525,73.925,Rajur,2011,598.3,10,1.1625,Black,5,649,,337.9875,0,2731.1875,0
Ahmadnagar,Bhingar,Jamkhed,18.73333333,75.31666667,Jamkhed,2011,598.3,14,6.1125,Black,5,650,,353.3375,0,2746.5375,0
Ahmadnagar,Deolali Pravara,Karjat,18.64444444,74.89666667,Bhitkewadi,2011,598.3,12,6.225,Black,5,515,,286.175,0,2679.375,0
Ahmadnagar,Deolali Pravara,Karjat,18.51666667,74.98333333,Kolwadi,2011,598.3,6,2.725,Black,5,515,,275.675,0,2668.875,0
Ahmadnagar,Deolali Pravara,Karjat,18.71666667,75.03333333,Mirajgaon2,2011,598.3,12,9.8125,Black,5,515,,296.9375,0,2690.1375,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,75.1,Pategaon,2011,598.3,6,2.5,Black,5,515,,275,0,2668.2,0
Ahmadnagar,Deolali Pravara,Karjat,18.43333333,74.93333333,Rassin,2011,598.3,9,4.1625,Black,5,515,,279.9875,0,2673.1875,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,74.88333333,Walvad,2011,598.3,9,3.15,Black,5,515,,276.95,0,2670.15,0
Ahmadnagar,Ghulewadi,Kopargaon,19.89444444,74.35694444,Kolpewadi,2011,598.3,11,5.675,Black,5,509,,281.525,0,2674.725,0
Ahmadnagar,Ghulewadi,Kopargaon,19.88472222,74.475,Kopergaon-1,2011,598.3,12,8.545,Black,5,509,,290.135,0,2683.335,0
Ahmadnagar,Ghulewadi,Kopargaon,19.95,74.28333333,Manjur,2011,598.3,12,1.375,Black,5,509,,268.625,0,2661.825,0
Ahmadnagar,Ghulewadi,Rahata,19.71666667,74.48333333,Rahata,2011,598.3,11,6.675,Black,5,509,,284.525,0,2677.725,0
Ahmadnagar,Jamkhed,Nagar,19.025,74.71805556,Arangaon-2,2011,598.3,6,1.9875,Black,5,596,,313.9625,0,2707.1625,0
Ahmadnagar,Jamkhed,Nagar,19,74.63333333,Chas,2011,598.3,10,6.5875,Black,5,596,,327.7625,0,2720.9625,0
Ahmadnagar,Jamkhed,Nagar,19.00138889,74.91666667,Chinchandi Patil,2011,598.3,10,3.125,Black,5,596,,317.375,0,2710.575,0
Ahmadnagar,Jamkhed,Nagar,18.96388889,74.80833333,Dahegaon,2011,598.3,13,1.5475,Black,5,596,,312.6425,0,2705.8425,0
Ahmadnagar,Jamkhed,Nagar,18.9625,74.80694444,Dahigaon,2011,598.3,14,11.0275,Black,5,596,,341.0825,0,2734.2825,0
Ahmadnagar,Jamkhed,Nagar,19.23333333,74.66666667,Dehre,2011,598.3,6,2.5325,Black,5,596,,315.5975,0,2708.7975,0
Ahmadnagar,Jamkhed,Nagar,19.10555556,74.63055556,Jakhangaon,2011,598.3,16,2.9125,Black,5,596,,316.7375,0,2709.9375,0
Ahmadnagar,Jamkhed,Nagar,19.2125,74.80555556,Jeur,2011,598.3,6,10.0875,Black,5,596,,338.2625,0,2731.4625,0
Ahmadnagar,Jamkhed,Nagar,19.13472222,74.92638889,Karanji-2,2011,598.3,9,3.025,Black,5,596,,317.075,0,2710.275,0
Ahmadnagar,Jamkhed,Nagar,19.03333333,74.83333333,Takle-Kazi,2011,598.3,13,7.525,Black,5,596,,330.575,0,2723.775,0
Ahmadnagar,Kopargaon,Nevasa,19.53194444,74.85416667,Gonegaon,2011,598.3,9,2.1175,Black,5,515,,273.8525,0,2667.0525,0
Ahmadnagar,Kopargaon,Nevasa,19.55416667,74.98194444,Khadka,2011,598.3,10,1.1125,Black,5,515,,270.8375,0,2664.0375,0
Ahmadnagar,Kopargaon,Nevasa,19.43333333,75.06666667,Kokona,2011,598.3,12,4.1375,Black,5,515,,279.9125,0,2673.1125,0
Ahmadnagar,Kopargaon,Nevasa,19.55,75.1125,Shirasgaon,2011,598.3,9,4.2,Black,5,515,,280.1,0,2673.3,0
Ahmadnagar,Kopargaon,Nevasa,19.39583333,74.82083333,Sonai,2011,598.3,6,1.3,Black,5,515,,271.4,0,2664.6,0
