DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,YEAR_OBS,TOTAL_RAINFALL,RAINFALL,GRDWTR,SOIL_TYPE,Soil_Score,Elevation,Region_Score,Indexing1,catchment1,Indexing2,catchment2
Wardha,Wardha,Wardha,20.73333333,78.61666667,Wardha,2000,822.932,16,1.8875,Black,5,202,,116.6625,0,3408.3905,0
Washim,Karanja,Manora,20.22083333,77.56666667,Dhamni Manora,2000,567.945,25,0.45,Black,5,408,,215.35,0,2487.13,0
Washim,Karanja,Manora,20.14583333,77.45,Sendurjan Adhao,2000,567.945,25,4.8375,Black,5,408,,228.5125,0,2500.2925,0
Washim,Mangrulpir,Karanja,20.71666667,77.58611111,Dhanaj Khurd,2000,567.945,17,4.3525,Black,5,446,,246.0575,0,2517.8375,0
Washim,Mangrulpir,Karanja,20.61388889,77.50277778,Kamargaon,2000,567.945,18,4.075,Black,5,446,,245.225,0,2517.005,0
Washim,Mangrulpir,Karanja,20.48333333,77.48333333,Karanja,2000,567.945,19,1.895,Black,5,446,,238.685,0,2510.465,0
Washim,Mangrulpir,Karanja,20.525,77.46666667,Shaha,2000,567.945,21,8.6575,Black,5,446,,258.9725,0,2530.7525,0
Washim,Mangrulpir,Karanja,20.44583333,77.40416667,Sheluwada,2000,567.945,24,2.12,Black,5,446,,239.36,0,2511.14,0
Washim,Mangrulpir,Karanja,20.58611111,77.44305556,Vilegaon (Kherda),2000,567.945,24,4.865,Black,5,446,,247.595,0,2519.375,0
Washim,Mangrulpir,Karanja,20.51666667,77.5875,Yevta Bandi,2000,567.945,26,7.205,Black,5,446,,254.615,0,2526.395,0
Washim,Risod,Malegaon,20.32777778,77.16388889,Kinhi Raja,2000,567.945,21,4.2475,Black,5,548,,296.7425,0,2568.5225,0
Washim,Risod,Malegaon,20.23333333,76.98333333,Malegaon,2000,567.945,21,5.2025,Black,5,548,,299.6075,0,2571.3875,0
Washim,Risod,Malegaon,20.33333333,76.94166667,Medshi,2000,567.945,17,4.62,Black,5,548,,297.86,0,2569.64,0
Washim,Risod,Risod,20.00833333,76.89166667,Chikli,2000,567.945,16,6.115,Black,5,548,,302.345,0,2574.125,0
Washim,Risod,Risod,20.1,76.9,Dapuri,2000,567.945,16,6.1575,Black,5,548,,302.4725,0,2574.2525,0
Washim,Risod,Risod,20.2,76.81666667,Kenwad,2000,567.945,20,3.7375,Black,5,548,,295.2125,0,2566.9925,0
Washim,Risod,Risod,19.90833333,76.68611111,Kurha,2000,567.945,22,8.97,Black,5,548,,310.91,0,2582.69,0
Washim,Risod,Risod,19.91527778,76.625,Loni,2000,567.945,21,4.5075,Black,5,548,,297.5225,0,2569.3025,0
Washim,Risod,Risod,19.96666667,76.78333333,Risod,2000,567.945,19,5.2525,Black,5,548,,299.7575,0,2571.5375,0
Washim,Risod,Risod,20.05,76.98333333,Rithad,2000,567.945,23,3.1275,Black,5,548,,293.3825,0,2565.1625,0
Washim,Washim,Mangrulpir,20.2625,77.4125,Jogaldari,2000,567.945,25,3.75,Black,5,554,,298.25,0,2570.03,0
Washim,Washim,Mangrulpir,20.26666667,77.4,Sakhar Doha,2000,567.945,17,6.06,Black,5,554,,305.18,0,2576.96,0
Washim,Washim,Mangrulpir,20.19305556,77.35277778,Sangaon,2000,567.945,16,4.78,Black,5,554,,301.34,0,2573.12,0
Washim,Washim,Mangrulpir,20.36944444,77.24861111,Shelu Bazar,2000,567.945,25,5.21,Black,5,554,,302.63,0,2574.41,0
Washim,Washim,Mangrulpir,20.36666667,77.33333333,Wada,2000,567.945,20,4.57,Black,5,554,,300.71,0,2572.49,0
Washim,Washim,Washim,20.18333333,77.26666667,Bitoda (Bhoyar),2000,567.945,21,7.03,Black,5,554,,308.09,0,2579.87,0
Washim,Washim,Washim,20.05,77.26666667,Pimpalgaon-2,2000,567.945,25,6.1225,Black,5,554,,305.3675,0,2577.1475,0
Washim,Washim,Washim,20.11666667,77.14166667,Washim,2000,567.945,23,3.405,Black,5,554,,297.215,0,2568.995,0
Yavatmal,Darwha,Wani,19.90555556,78.9,Kayar,2000,821.438,10,4.0425,Black,5,331,,187.6275,0,3473.3795,0
Yavatmal,Darwha,Wani,20.03555556,78.96277778,New Waghdara,2000,821.438,18,2.27,Black,5,331,,182.31,0,3468.062,0
Yavatmal,Darwha,Wani,20.05,78.95,Wani,2000,821.438,9,6.25,Black,5,331,,194.25,0,3480.002,0
Yavatmal,Digras,Babulgaon,20.55,78.16666667,Babhulgaon,2000,821.438,16,5.1425,Black,5,337,,193.9275,0,3479.6795,0
Yavatmal,Digras,Babulgaon,20.6,78.05,Pahur-1,2000,821.438,18,4.3525,Black,5,337,,191.5575,0,3477.3095,0
Yavatmal,Digras,Babulgaon,20.49777778,78.06666667,Savar,2000,821.438,13,3.87,Black,5,337,,190.11,0,3475.862,0
Yavatmal,Ghatanji,Darwha,20.34166667,77.86666667,Bori (Arab),2000,821.438,11,17.475,Black,5,279,,201.925,0,3487.677,0
Yavatmal,Ghatanji,Darwha,20.31666667,77.76666667,Selodi,2000,821.438,13,3.205,Black,5,279,,159.115,0,3444.867,0
Yavatmal,Pandharkaoda,Arni,20.06666667,77.95,Arni-1,2000,821.438,19,3.2325,Black,5,230,,134.6975,0,3420.4495,0
Yavatmal,Pandharkaoda,Arni,20.06666667,77.96666667,Arni-2,2000,821.438,10,4.63,Black,5,230,,138.89,0,3424.642,0
Yavatmal,Pandharkaoda,Arni,19.93333333,77.91666667,Lonbhel,2000,821.438,19,4.455,Black,5,230,,138.365,0,3424.117,0
Yavatmal,Pandharkaoda,Digras,20.1,77.71666667,Digras,2000,821.438,18,5.78,Black,5,230,,142.34,0,3428.092,0
Yavatmal,Pandharkaoda,Digras,20.08333333,77.83333333,Mahagaon,2000,821.438,15,2.13,Black,5,230,,131.39,0,3417.142,0
Yavatmal,Pandharkaoda,Digras,20.19166667,77.77166667,Vai (Lingi),2000,821.438,10,4.5975,Black,5,230,,138.7925,0,3424.5445,0
Yavatmal,Pusad,Arni,19.95583333,78.1125,Sawali,2000,821.438,9,6.3,Black,5,336,,196.9,0,3482.652,0
Yavatmal,Pusad,Ghatanji,20.13333333,78.31666667,Ghatanji,2000,821.438,19,4.9575,Black,5,336,,192.8725,0,3478.6245,0
Yavatmal,Pusad,Ghatanji,20.08333333,78.31666667,Injhala,2000,821.438,11,10.195,Black,5,336,,208.585,0,3494.337,0
Yavatmal,Pusad,Ghatanji,19.98888889,78.34166667,Parwa,2000,821.438,12,3.6525,Black,5,336,,188.9575,0,3474.7095,0
Yavatmal,Rajur,Kalamb,20.42222222,78.27361111,Chaparda,2000,821.438,10,3.415,Black,5,741,,390.745,0,3676.497,0
Yavatmal,Rajur,Kalamb,20.31666667,78.3,Jodmoha,2000,821.438,16,6.055,Black,5,741,,398.665,0,3684.417,0
Yavatmal,Rajur,Kalamb,20.45,78.33333333,Kalamb,2000,821.438,18,8.49,Black,5,741,,405.97,0,3691.722,0
Yavatmal,Rajur,Kalamb,20.53055556,78.27777778,Kotha,2000,821.438,14,3.3975,Black,5,741,,390.6925,0,3676.4445,0
Yavatmal,Umarkhed,Kelapur,19.85277778,78.58527778,Bori (Patan),2000,821.438,11,9.66,Black,5,423,,250.48,0,3536.232,0
Yavatmal,Umarkhed,Kelapur,20.1375,78.61944444,Karanji,2000,821.438,17,4.13,Black,5,423,,233.89,0,3519.642,0
Yavatmal,Umarkhed,Kelapur,20.21666667,78.46666667,Mohada,2000,821.438,18,5.5775,Black,5,423,,238.2325,0,3523.9845,0
Yavatmal,Umarkhed,Kelapur,19.98333333,78.5,Pahapal,2000,821.438,10,4.61,Black,5,423,,235.33,0,3521.082,0
Yavatmal,Umarkhed,Kelapur,19.99583333,78.49583333,Pahaphal (P1),2000,821.438,14,12.395,Black,5,423,,258.685,0,3544.437,0
Yavatmal,Umarkhed,Kelapur,20.01666667,78.55,Pandharkawada,2000,821.438,18,1.2075,Black,5,423,,225.1225,0,3510.8745,0
Yavatmal,Umarkhed,Kelapur,20.1,78.52083333,Saykheda,2000,821.438,15,4.005,Black,5,423,,233.515,0,3519.267,0
Yavatmal,Umarsara,Mahagaon,19.85833333,77.875,Dhanoda,2000,821.438,19,7.9425,Black,5,461,,264.3275,0,3550.0795,0
Yavatmal,Umarsara,Mahagaon,19.76388889,77.75,Mudana,2000,821.438,17,6.1125,Black,5,461,,258.8375,0,3544.5895,0
Yavatmal,Umarsara,Mahagaon,19.72083333,77.87916667,Phul Sawangi,2000,821.438,17,8.205,Black,5,461,,265.115,0,3550.867,0
Yavatmal,Vasantnagar,Maregaon,20.21666667,78.85,Mardi,2000,821.438,10,3.805,Black,5,470,,256.415,0,3542.167,0
Yavatmal,Vasantnagar,Maregaon,20.1,78.81666667,Maregaon,2000,821.438,10,7.7775,Black,5,470,,268.3325,0,3554.0845,0
Yavatmal,Vasantnagar,Zari-zamni,19.80833333,78.85833333,Mukutban,2000,821.438,14,5.11,Black,5,470,,260.33,0,3546.082,0
Yavatmal,Wadgaon Road,Darwha,20.3625,78.01666667,Jamwadi,2000,821.438,11,3.005,Black,5,453,,245.515,0,3531.267,0
Yavatmal,Wadgaon Road,Darwha,20.35833333,77.91666667,Ladkhed,2000,821.438,14,5.7125,Black,5,453,,253.6375,0,3539.3895,0
Yavatmal,Wadgaon Road,Darwha,20.2,77.88333333,Mohgaon Kasba,2000,821.438,16,5.195,Black,5,453,,252.085,0,3537.837,0
Yavatmal,Wadgaon Road,Ner,20.52916667,77.925,Dhanaj (Manekwada),2000,821.438,9,3.385,Black,5,453,,246.655,0,3532.407,0
Yavatmal,Wadgaon Road,Ner,20.50555556,77.79027778,Mojhar-1,2000,821.438,14,1.33,Black,5,453,,240.49,0,3526.242,0
Yavatmal,Wadgaon Road,Ner,20.5425,77.79083333,Mojhar-2,2000,821.438,9,4.2275,Black,5,453,,249.1825,0,3534.9345,0
Yavatmal,Wadgaon Road,Yavatmal,20.32777778,78.05833333,Mandeo,2000,821.438,10,1.895,Black,5,453,,242.185,0,3527.937,0
Yavatmal,Wadgaon Road,Yavatmal,20.37083333,78.05416667,Umarda (Nursary),2000,821.438,19,4.1375,Black,5,453,,248.9125,0,3534.6645,0
Yavatmal,Waghapur,Pusad,19.98333333,77.58333333,Ghatwadi,2000,821.438,10,5.12,Black,5,461,,255.86,0,3541.612,0
Yavatmal,Waghapur,Pusad,19.81666667,77.58333333,Harsi,2000,821.438,15,1.01,Black,5,461,,243.53,0,3529.282,0
Yavatmal,Waghapur,Pusad,19.95833333,77.36666667,Marwadi Khurd,2000,821.438,12,3.0275,Black,5,461,,249.5825,0,3535.3345,0
Yavatmal,Waghapur,Pusad,19.93333333,77.6,Pusad,2000,821.438,17,3.9025,Black,5,461,,252.2075,0,3537.9595,0
Yavatmal,Wani,Ralegaon,20.41666667,78.51666667,Ralegaon,2000,821.438,13,6.4425,Black,5,217,,137.8275,0,3423.5795,0
Yavatmal,Wani,Ralegaon,20.305,78.62916667,Wadhona,2000,821.438,13,4.045,Black,5,217,,130.635,0,3416.387,0
Yavatmal,Yavatmal,Umarkhed,19.57222222,77.85,Dhanki,2000,821.438,18,1.575,Black,5,457,,243.225,0,3528.977,0
Yavatmal,Yavatmal,Umarkhed,19.59722222,77.69166667,Umarkhed,2000,821.438,11,6.06,Black,5,457,,256.68,0,3542.432,0
Yavatmal,Yavatmal,Yavatmal,20.16666667,78.15,Akolabazar,2000,821.438,18,5.7425,Black,5,457,,255.7275,0,3541.4795,0
Yavatmal,Yavatmal,Yavatmal,20.24166667,78.18333333,Kolambi,2000,821.438,14,3.67,Black,5,457,,249.51,0,3535.262,0
Yavatmal,Yavatmal,Yavatmal,20.4,78.2,Madkona,2000,821.438,13,9.7075,Black,5,457,,267.6225,0,3553.3745,0
Yavatmal,Yavatmal,Yavatmal,20.2,77.98333333,Mangrule,2000,821.438,18,4.3175,Black,5,457,,251.4525,0,3537.2045,0
Yavatmal,Yavatmal,Yavatmal,20.35833333,78.24166667,Talegaon,2000,821.438,16,2.1975,Black,5,457,,245.0925,0,3530.8445,0
Yavatmal,Yavatmal,Yavatmal,20.38333333,78.11666667,Wadgaon,2000,821.438,10,4.56,Black,5,457,,252.18,0,3537.932,0
Ahmadnagar,Ahmednagar,Akola,19.525,73.925,Rajur,2000,595.302,7,3.35,Black,5,649,,344.55,0,2725.758,0
Ahmadnagar,Bhingar,Jamkhed,18.73333333,75.31666667,Jamkhed,2000,595.302,17,3.675,Black,5,650,,346.025,0,2727.233,0
Ahmadnagar,Deolali Pravara,Karjat,18.64444444,74.89666667,Bhitkewadi,2000,595.302,7,6.65,Black,5,515,,287.45,0,2668.658,0
Ahmadnagar,Deolali Pravara,Karjat,18.51666667,74.98333333,Kolwadi,2000,595.302,13,6.0125,Black,5,515,,285.5375,0,2666.7455,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,75.1,Pategaon,2000,595.302,10,3.9,Black,5,515,,279.2,0,2660.408,0
Ahmadnagar,Deolali Pravara,Karjat,18.43333333,74.93333333,Rassin,2000,595.302,10,9.55,Black,5,515,,296.15,0,2677.358,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,74.88333333,Walvad,2000,595.302,11,3.1,Black,5,515,,276.8,0,2658.008,0
Ahmadnagar,Ghulewadi,Kopargaon,19.89444444,74.35694444,Kolpewadi,2000,595.302,10,3.4875,Black,5,509,,274.9625,0,2656.1705,0
Ahmadnagar,Ghulewadi,Kopargaon,19.95,74.28333333,Manjur,2000,595.302,15,4.8,Black,5,509,,278.9,0,2660.108,0
Ahmadnagar,Ghulewadi,Rahata,19.71666667,74.48333333,Rahata,2000,595.302,15,7.475,Black,5,509,,286.925,0,2668.133,0
Ahmadnagar,Jamkhed,Nagar,19,74.63333333,Chas,2000,595.302,17,4.5875,Black,5,596,,321.7625,0,2702.9705,0
Ahmadnagar,Jamkhed,Nagar,19.00138889,74.91666667,Chinchandi Patil,2000,595.302,15,2.915,Black,5,596,,316.745,0,2697.953,0
Ahmadnagar,Jamkhed,Nagar,18.9625,74.80694444,Dahigaon,2000,595.302,15,3.675,Black,5,596,,319.025,0,2700.233,0
Ahmadnagar,Jamkhed,Nagar,19.23333333,74.66666667,Dehre,2000,595.302,12,1.025,Black,5,596,,311.075,0,2692.283,0
Ahmadnagar,Jamkhed,Nagar,19.10555556,74.63055556,Jakhangaon,2000,595.302,9,9.2,Black,5,596,,335.6,0,2716.808,0
Ahmadnagar,Jamkhed,Nagar,19.2125,74.80555556,Jeur,2000,595.302,12,6.025,Black,5,596,,326.075,0,2707.283,0
Ahmadnagar,Jamkhed,Nagar,19.125,74.725,Savedi-1,2000,595.302,9,3.1625,Black,5,596,,317.4875,0,2698.6955,0
Ahmadnagar,Jamkhed,Nagar,19.03333333,74.83333333,Takle-Kazi,2000,595.302,10,7.75,Black,5,596,,331.25,0,2712.458,0
Ahmadnagar,Kopargaon,Nevasa,19.34722222,74.88194444,Ghodegaon,2000,595.302,11,1.45,Black,5,515,,271.85,0,2653.058,0
Ahmadnagar,Kopargaon,Nevasa,19.55416667,74.98194444,Khadka,2000,595.302,15,1.1,Black,5,515,,270.8,0,2652.008,0
Ahmadnagar,Kopargaon,Nevasa,19.43333333,75.06666667,Kokona,2000,595.302,7,6.2375,Black,5,515,,286.2125,0,2667.4205,0
Ahmadnagar,Kopargaon,Nevasa,19.55,75.1125,Shirasgaon,2000,595.302,7,3.8875,Black,5,515,,279.1625,0,2660.3705,0
Ahmadnagar,Kopargaon,Nevasa,19.39583333,74.82083333,Sonai,2000,595.302,17,3.025,Black,5,515,,276.575,0,2657.783,0
Ahmadnagar,Kopargaon,Nevasa,19.43333333,74.9,Vadala Bhairoba,2000,595.302,11,5.5125,Black,5,515,,284.0375,0,2665.2455,0
Ahmadnagar,Nagapur,Parner,19.00416667,74.40138889,Parner-2,2000,595.302,13,3.575,Black,5,469,,255.225,0,2636.433,0
Ahmadnagar,Nagapur,Parner,18.95972222,74.53888889,Supe,2000,595.302,15,2.3875,Black,5,469,,251.6625,0,2632.8705,0
Ahmadnagar,Nagapur,Parner,19.09583333,74.38611111,Takli-Dhokeshwar,2000,595.302,13,1.925,Black,5,469,,250.275,0,2631.483,0
Ahmadnagar,Nagardeole,Pathardi,19.16666667,75.18638889,Pathardi,2000,595.302,14,1.1,Black,5,650,,338.3,0,2719.508,0
Ahmadnagar,Pathardi,Rahuri,19.475,74.62083333,Devlali,2000,595.302,10,2.7125,Black,5,550,,293.1375,0,2674.3455,0
Ahmadnagar,Pathardi,Rahuri,19.38333333,74.58194444,Malharwadi-1,2000,595.302,13,3.2125,Black,5,550,,294.6375,0,2675.8455,0
Ahmadnagar,Pathardi,Rahuri,19.38888889,74.65833333,Rahuri,2000,595.302,13,8.5,Black,5,550,,310.5,0,2691.708,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.35,74.175,Ambi Khalsa-2,2000,595.302,595,9.4625,Black,5,509,,292.8875,0,2674.0955,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.27777778,74.22777778,Bote,2000,595.302,10,4.2375,Black,5,509,,277.2125,0,2658.4205,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.48333333,74.2,Chandanapuri,2000,595.302,8,13.4375,Black,5,509,,304.8125,0,2686.0205,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.59166667,74.3,Kokangaon,2000,595.302,11,5.325,Black,5,509,,280.475,0,2661.683,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.56666667,74.22083333,Sangamner,2000,595.302,11,9.175,Black,5,509,,292.025,0,2673.233,0
Ahmadnagar,Rahta Pimplas,Sangamner,19.51666667,74.25277778,Tambhol,2000,595.302,10,6.075,Black,5,509,,282.725,0,2663.933,0
Ahmadnagar,Rahuri,Shevgaon,19.4,75.3,Ghotan,2000,595.302,10,6.225,Black,5,526,,291.675,0,2672.883,0
Ahmadnagar,Rahuri,Shevgaon,19.35555556,75.31666667,Rakshi,2000,595.302,7,3.275,Black,5,526,,282.825,0,2664.033,0
Ahmadnagar,Sangamner,Shrigonda,18.83333333,74.86666667,Banpimpri,2000,595.302,15,6,Black,5,571,,313.5,0,2694.708,0
Ahmadnagar,Sangamner,Shrigonda,18.72583333,74.59416667,Belvandi (Bk),2000,595.302,15,1.3,Black,5,571,,299.4,0,2680.608,0
Ahmadnagar,Sangamner,Shrigonda,18.86666667,74.71666667,Chikhale,2000,595.302,17,7.6375,Black,5,571,,318.4125,0,2699.6205,0
Ahmadnagar,Sangamner,Shrigonda,18.61666667,74.71666667,Shrigonda,2000,595.302,16,12.3,Black,5,571,,332.4,0,2713.608,0
Ahmadnagar,Sangamner,Shrigonda,18.61666667,74.61666667,Vadegaon Madhe,2000,595.302,17,5.625,Black,5,571,,312.375,0,2693.583,0
Ahmadnagar,Shirdi,Rahata,19.6,74.50833333,Babhuleshwar,2000,595.302,17,3.625,Black,5,504,,272.875,0,2654.083,0
Ahmadnagar,Shirdi,Rahata,19.62083333,74.5875,Nandur,2000,595.302,11,1.9625,Black,5,504,,267.8875,0,2649.0955,0
Ahmadnagar,Shirdi,Rahata,19.60833333,74.54583333,Rajuri,2000,595.302,9,2.4375,Black,5,504,,269.3125,0,2650.5205,0
Ahmadnagar,Shirdi,Shrirampur,19.62916667,74.65833333,Srirampur,2000,595.302,7,2.825,Black,5,504,,270.475,0,2651.683,0
Akola,Akot,Akola,20.73666667,77.00722222,Akola,2000,528.246,19,12.48,Black,5,306,,200.44,0,2313.424,0
Akola,Akot,Akola,20.73333333,77.12777778,Borgaon Manju,2000,528.246,15,3.085,Black,5,306,,172.255,0,2285.239,0
Akola,Akot,Akola,20.58333333,76.96666667,Kapsi,2000,528.246,16,7.255,Black,5,306,,184.765,0,2297.749,0
Akola,Akot,Akola,20.71666667,77.26666667,Kurankhed,2000,528.246,19,8.4675,Black,5,306,,188.4025,0,2301.3865,0
Akola,Akot,Akola,20.7,77.01944444,Shivani,2000,528.246,23,2.035,Black,5,306,,169.105,0,2282.089,0
Akola,Akot,Akola,20.83916667,77,Vallabhnagar_Akot,2000,528.246,15,24.7525,Black,5,306,,237.2575,0,2350.2415,0
Akola,Balapur,Akot,21.11666667,77.05,Akot,2000,528.246,18,3.95,Black,5,261,,152.35,0,2265.334,0
Akola,Balapur,Akot,20.98611111,77.02083333,Patsul,2000,528.246,15,7.5075,Black,5,261,,163.0225,0,2276.0065,0
Akola,Malkapur,Barshitakli,20.58333333,77.06666667,Barshi Takli,2000,528.246,16,11.3925,Black,5,251,,169.6775,0,2282.6615,0
Akola,Malkapur,Barshitakli,20.6375,77.05,Kanheri (Sarap),2000,528.246,24,1.5575,Black,5,251,,140.1725,0,2253.1565,0
Akola,Malkapur,Barshitakli,20.54722222,77.25555556,Pinjar,2000,528.246,17,3.785,Black,5,251,,146.855,0,2259.839,0
Akola,Murtijapur,Murtijapur,20.74305556,77.45138889,Malkapur,2000,528.246,19,11.6575,Black,5,301,,195.4725,0,2308.4565,0
Akola,Murtijapur,Murtijapur,20.73333333,77.36666667,Murtizapur,2000,528.246,22,5.9875,Black,5,301,,178.4625,0,2291.4465,0
Akola,Murtijapur,Murtijapur,20.8075,77.36055556,Rasulpur,2000,528.246,14,9.59,Black,5,301,,189.27,0,2302.254,0
Akola,Patur,Patur,20.46111111,76.775,Chani,2000,528.246,20,5.89,Black,5,342,,198.67,0,2311.654,0
Akola,Patur,Patur,20.34583333,76.875,Chikhalwal (Navegaon),2000,528.246,15,3.275,Black,5,342,,190.825,0,2303.809,0
Akola,Patur,Patur,20.45,76.93333333,Patur,2000,528.246,23,2.3125,Black,5,342,,187.9375,0,2300.9215,0
Akola,Telhara,Telhara,21.13333333,76.88333333,Hiwarkhed,2000,528.246,23,14.325,Black,5,279,,192.475,0,2305.459,0
Akola,Telhara,Telhara,21.03333333,76.83333333,Telhara-1,2000,528.246,23,17.2825,Black,5,279,,201.3475,0,2314.3315,0
Akola,Telhara,Telhara,21.02666667,76.85138889,Telhara-2,2000,528.246,17,14.9525,Black,5,279,,194.3575,0,2307.3415,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.85277778,Andura,2000,528.246,15,13.84,Black,5,268,,185.52,0,2298.504,0
Akola,Umri Pragane Balapur,Balapur,20.66666667,76.76666667,Babulkhed,2000,528.246,24,17.7175,Black,5,268,,197.1525,0,2310.1365,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.76111111,Nimba,2000,528.246,22,13.2875,Black,5,268,,183.8625,0,2296.8465,0
Akola,Umri Pragane Balapur,Balapur,20.80694444,76.825,Ural,2000,528.246,18,9.8,Black,5,268,,173.4,0,2286.384,0
Akola,Umri Pragane Balapur,Balapur,20.80833333,76.83333333,Ural (Bk),2000,528.246,20,2.2625,Black,5,268,,150.7875,0,2263.7715,0
Akola,Umri Pragane Balapur,Balapur,20.59166667,76.86666667,Wadegaon,2000,528.246,17,12.4825,Black,5,268,,181.4475,0,2294.4315,0
Akola,Umri Pragane Balapur,Balapur,20.675,76.8875,Wyala,2000,528.246,24,10.8025,Black,5,268,,176.4075,0,2289.3915,0
Amravati,Achalpur,Morshi,21.32916667,77.90972222,Ambada,2000,604.312,4,5.995,Black,5,365,,210.485,0,2627.733,0
Amravati,Achalpur,Morshi,21.30833333,77.925,Ashtagaon,2000,604.312,6,3.67,Black,5,365,,203.51,0,2620.758,0
Amravati,Achalpur,Morshi,21.36,77.94444444,Chicholi,2000,604.312,12,6.35,Black,5,365,,211.55,0,2628.798,0
Amravati,Achalpur,Morshi,21.38888889,78.05972222,Dapori,2000,604.312,7,3.0825,Black,5,365,,201.7475,0,2618.9955,0
Amravati,Achalpur,Morshi,21.42361111,78.04583333,Ghodadev,2000,604.312,12,9.295,Black,5,365,,220.385,0,2637.633,0
Amravati,Achalpur,Morshi,21.39305556,78.08388889,Hiwarkheda,2000,604.312,12,10.6,Black,5,365,,224.3,0,2641.548,0
Amravati,Achalpur,Morshi,21.31527778,77.95416667,Khanapur,2000,604.312,8,6.895,Black,5,365,,213.185,0,2630.433,0
