Ahmadnagar,Ahmednagar,Akola,19.53333333,74.03333333,Akole,2012,367.1,6,3.9375,Black,5,649,,346.3125,0,1814.7125,0
Ahmadnagar,Ahmednagar,Akola,19.525,73.925,Rajur,2012,367.1,7,2.525,Black,5,649,,342.075,0,1810.475,0
Ahmadnagar,Bhingar,Jamkhed,18.73333333,75.31666667,Jamkhed,2012,367.1,5,5.45,Black,5,650,,351.35,0,1819.75,0
Ahmadnagar,Deolali Pravara,Karjat,18.64444444,74.89666667,Bhitkewadi,2012,367.1,10,3.2125,Black,5,515,,277.1375,0,1745.5375,0
Ahmadnagar,Deolali Pravara,Karjat,18.51666667,74.98333333,Kolwadi,2012,367.1,2,3.625,Black,5,515,,278.375,0,1746.775,0
Ahmadnagar,Deolali Pravara,Karjat,18.71666667,75.03333333,Mirajgaon2,2012,367.1,10,6.4625,Black,5,515,,286.8875,0,1755.2875,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,75.1,Pategaon,2012,367.1,4,3.1,Black,5,515,,276.8,0,1745.2,0
Ahmadnagar,Deolali Pravara,Karjat,18.43333333,74.93333333,Rassin,2012,367.1,2,4.2375,Black,5,515,,280.2125,0,1748.6125,0
Ahmadnagar,Deolali Pravara,Karjat,18.63333333,74.88333333,Walvad,2012,367.1,11,2.9875,Black,5,515,,276.4625,0,1744.8625,0
Ahmadnagar,Ghulewadi,Kopargaon,19.89444444,74.35694444,Kolpewadi,2012,367.1,10,4.7,Black,5,509,,278.6,0,1747,0
Ahmadnagar,Ghulewadi,Kopargaon,19.88472222,74.475,Kopergaon-1,2012,367.1,6,5.625,Black,5,509,,281.375,0,1749.775,0
Ahmadnagar,Ghulewadi,Kopargaon,19.95,74.28333333,Manjur,2012,367.1,7,4.7,Black,5,509,,278.6,0,1747,0
Ahmadnagar,Ghulewadi,Rahata,19.71666667,74.48333333,Rahata,2012,367.1,10,8.275,Black,5,509,,289.325,0,1757.725,0
Ahmadnagar,Jamkhed,Nagar,19.025,74.71805556,Arangaon-2,2012,367.1,5,2.2125,Black,5,596,,314.6375,0,1783.0375,0
Ahmadnagar,Jamkhed,Nagar,19,74.63333333,Chas,2012,367.1,9,1.325,Black,5,596,,311.975,0,1780.375,0
Ahmadnagar,Jamkhed,Nagar,19.00138889,74.91666667,Chinchandi Patil,2012,367.1,4,7.2,Black,5,596,,329.6,0,1798,0
Ahmadnagar,Jamkhed,Nagar,18.96388889,74.80833333,Dahegaon,2012,367.1,9,1.7375,Black,5,596,,313.2125,0,1781.6125,0
Ahmadnagar,Jamkhed,Nagar,18.9625,74.80694444,Dahigaon,2012,367.1,6,5,Black,5,596,,323,0,1791.4,0
Ahmadnagar,Jamkhed,Nagar,19.23333333,74.66666667,Dehre,2012,367.1,3,11.325,Black,5,596,,341.975,0,1810.375,0
Ahmadnagar,Jamkhed,Nagar,19.10555556,74.63055556,Jakhangaon,2012,367.1,1,3.35,Black,5,596,,318.05,0,1786.45,0
Ahmadnagar,Jamkhed,Nagar,19.2125,74.80555556,Jeur,2012,367.1,1,4.9,Black,5,596,,322.7,0,1791.1,0
Ahmadnagar,Jamkhed,Nagar,19.13472222,74.92638889,Karanji-2,2012,367.1,10,5.0525,Black,5,596,,323.1575,0,1791.5575,0
Ahmadnagar,Jamkhed,Nagar,19.03333333,74.83333333,Takle-Kazi,2012,367.1,6,0.975,Black,5,596,,310.925,0,1779.325,0
Ahmadnagar,Kopargaon,Nevasa,19.53194444,74.85416667,Gonegaon,2012,367.1,5,1.0875,Black,5,515,,270.7625,0,1739.1625,0
Ahmadnagar,Kopargaon,Nevasa,19.55416667,74.98194444,Khadka,2012,367.1,8,6.275,Black,5,515,,286.325,0,1754.725,0
