DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,YEAR_OBS,TOTAL_RAINFALL,RAINFALL,GRDWTR,SOIL_TYPE,Soil_Score,Elevation,Region_Score,Indexing1,catchment1,Indexing2,catchment2
Akola,Malkapur,Barshitakli,20.48333333,77.16666667,Mahan,1997,793.512,25,3.525,Black,5,251,,146.075,0,3320.123,0
Akola,Malkapur,Barshitakli,20.54722222,77.25555556,Pinjar,1997,793.512,30,10.025,Black,5,251,,165.575,0,3339.623,0
Akola,Murtijapur,Murtijapur,20.74305556,77.45138889,Malkapur,1997,793.512,25,15.6125,Black,5,301,,207.3375,0,3381.3855,0
Akola,Murtijapur,Murtijapur,20.73333333,77.36666667,Murtizapur,1997,793.512,33,8.475,Black,5,301,,185.925,0,3359.973,0
Akola,Murtijapur,Murtijapur,20.8075,77.36055556,Rasulpur,1997,793.512,29,15.8425,Black,5,301,,208.0275,0,3382.0755,0
Akola,Patur,Patur,20.46111111,76.775,Chani,1997,793.512,31,8.2375,Black,5,342,,205.7125,0,3379.7605,0
Akola,Patur,Patur,20.45,76.93333333,Patur,1997,793.512,31,4.58,Black,5,342,,194.74,0,3368.788,0
Akola,Telhara,Telhara,21.13333333,76.88333333,Hiwarkhed,1997,793.512,26,10.425,Black,5,279,,180.775,0,3354.823,0
Akola,Telhara,Telhara,21.03333333,76.83333333,Telhara-1,1997,793.512,27,16.95,Black,5,279,,200.35,0,3374.398,0
Akola,Telhara,Telhara,21.02666667,76.85138889,Telhara-2,1997,793.512,29,8.675,Black,5,279,,175.525,0,3349.573,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.85277778,Andura,1997,793.512,32,14.0825,Black,5,268,,186.2475,0,3360.2955,0
Akola,Umri Pragane Balapur,Balapur,20.66666667,76.76666667,Babulkhed,1997,793.512,29,20.3125,Black,5,268,,204.9375,0,3378.9855,0
Akola,Umri Pragane Balapur,Balapur,20.88333333,76.76111111,Nimba,1997,793.512,31,26.95,Black,5,268,,224.85,0,3398.898,0
Akola,Umri Pragane Balapur,Balapur,20.80694444,76.825,Ural,1997,793.512,33,11.1575,Black,5,268,,177.4725,0,3351.5205,0
Akola,Umri Pragane Balapur,Balapur,20.59166667,76.86666667,Wadegaon,1997,793.512,31,14.35,Black,5,268,,187.05,0,3361.098,0
Akola,Umri Pragane Balapur,Balapur,20.675,76.8875,Wyala,1997,793.512,29,11.925,Black,5,268,,179.775,0,3353.823,0
Amravati,Achalpur,Morshi,21.32916667,77.90972222,Ambada,1997,836.302,9,7.355,Black,5,365,,214.565,0,3559.773,0
Amravati,Achalpur,Morshi,21.30833333,77.925,Ashtagaon,1997,836.302,15,4.45,Black,5,365,,205.85,0,3551.058,0
Amravati,Achalpur,Morshi,21.36,77.94444444,Chicholi,1997,836.302,7,7.7675,Black,5,365,,215.8025,0,3561.0105,0
Amravati,Achalpur,Morshi,21.38888889,78.05972222,Dapori,1997,836.302,13,3.9,Black,5,365,,204.2,0,3549.408,0
Amravati,Achalpur,Morshi,21.42361111,78.04583333,Ghodadev,1997,836.302,9,11.92,Black,5,365,,228.26,0,3573.468,0
Amravati,Achalpur,Morshi,21.39305556,78.08388889,Hiwarkheda,1997,836.302,17,11.48,Black,5,365,,226.94,0,3572.148,0
Amravati,Achalpur,Morshi,21.31527778,77.95416667,Khanapur,1997,836.302,17,4.2575,Black,5,365,,205.2725,0,3550.4805,0
Amravati,Achalpur,Morshi,21.30972222,77.86111111,Kher,1997,836.302,12,5.4,Black,5,365,,208.7,0,3553.908,0
Amravati,Achalpur,Morshi,21.26666667,77.925,Khopra,1997,836.302,11,6.975,Black,5,365,,213.425,0,3558.633,0
Amravati,Achalpur,Morshi,21.27,77.85277778,Kolwihir,1997,836.302,14,1.2,Black,5,365,,196.1,0,3541.308,0
Amravati,Achalpur,Morshi,21.35,78.01666667,Morshi,1997,836.302,16,8.455,Black,5,365,,217.865,0,3563.073,0
Amravati,Achalpur,Morshi,21.38611111,78.01111111,Pala,1997,836.302,16,9.8175,Black,5,365,,221.9525,0,3567.1605,0
Amravati,Achalpur,Morshi,21.36111111,77.86805556,Pimpri,1997,836.302,7,2.5325,Black,5,365,,200.0975,0,3545.3055,0
Amravati,Achalpur,Morshi,21.24166667,77.81666667,Rithpur,1997,836.302,10,7.4675,Black,5,365,,214.9025,0,3560.1105,0
Amravati,Achalpur,Morshi,21.33194444,77.86916667,Saiwada,1997,836.302,10,6.875,Black,5,365,,213.125,0,3558.333,0
Amravati,Achalpur,Morshi,21.17694444,77.9375,Sawarkheda,1997,836.302,14,8.3075,Black,5,365,,217.4225,0,3562.6305,0
Amravati,Achalpur,Morshi,21.42083333,78.10416667,Umarkhed,1997,836.302,9,2.4,Black,5,365,,199.7,0,3544.908,0
Amravati,Achalpur,Morshi,21.40694444,78.04166667,Yavali,1997,836.302,12,5.725,Black,5,365,,209.675,0,3554.883,0
Amravati,Amravati,Achalpur,21.21666667,77.54166667,Bhugaon,1997,836.302,11,13.1025,Black,5,330,,214.3075,0,3559.5155,0
Amravati,Amravati,Achalpur,21.125,77.53333333,Khairi,1997,836.302,14,1.7,Black,5,330,,180.1,0,3525.308,0
Amravati,Amravati,Achalpur,21.21388889,77.34861111,Pathrot,1997,836.302,9,11.0325,Black,5,330,,208.0975,0,3553.3055,0
Amravati,Anjangaon,Amravati,20.84444444,77.72861111,Badnera,1997,836.302,11,8.225,Black,5,374,,221.675,0,3566.883,0
Amravati,Anjangaon,Amravati,20.9125,77.71666667,Lontek,1997,836.302,11,4.12,Black,5,374,,209.36,0,3554.568,0
Amravati,Anjangaon,Amravati,21.025,77.83333333,Nandgaon,1997,836.302,13,5.945,Black,5,374,,214.835,0,3560.043,0
Amravati,Anjangaon,Amravati,20.88611111,77.875,Pohra,1997,836.302,17,2.315,Black,5,374,,203.945,0,3549.153,0
Amravati,Anjangaon,Amravati,21.12388889,77.75,Shirala,1997,836.302,12,7.755,Black,5,374,,220.265,0,3565.473,0
Amravati,Anjangaon,Amravati,21.01666667,77.7,Walgaon-1,1997,836.302,8,6.3125,Black,5,374,,215.9375,0,3561.1455,0
Amravati,Anjangaon,Amravati,21.00888889,77.70472222,Walgaon-2,1997,836.302,13,10.5,Black,5,374,,228.5,0,3573.708,0
Amravati,Chandurbazar,Bhatkuli,20.85416667,77.60416667,Bhatkulijain,1997,836.302,16,7.0725,Black,5,371,,216.7175,0,3561.9255,0
Amravati,Chandurbazar,Bhatkuli,21.07083333,77.6,Marki,1997,836.302,15,4.66,Black,5,371,,209.48,0,3554.688,0
Amravati,Chikhaldara,Chandur Railway,20.81666667,77.96666667,Chandur Railway,1997,836.302,9,4.63,Black,5,1085,,566.39,1,3911.598,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.15694444,Devgaon,1997,836.302,16,6.7775,Black,5,1085,,572.8325,1,3918.0405,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.1,Shendurjana Khurd,1997,836.302,16,5.5175,Black,5,1085,,569.0525,1,3914.2605,0
Amravati,Daryapur Banosa,Chandurbazar,21.34166667,77.80833333,Ghat larki,1997,836.302,10,4.0625,Black,5,288,,166.1875,0,3511.3955,0
Amravati,Daryapur Banosa,Chandurbazar,21.15194444,77.61444444,Jagannathpur,1997,836.302,16,12.625,Black,5,288,,191.875,0,3537.083,0
Amravati,Daryapur Banosa,Chandurbazar,21.32222222,77.61166667,Karajgaon,1997,836.302,10,7.1175,Black,5,288,,175.3525,0,3520.5605,0
Amravati,Daryapur Banosa,Chandurbazar,21.24583333,77.68333333,Sirasgaon,1997,836.302,8,8.675,Black,5,288,,180.025,0,3525.233,0
Amravati,Daryapur Banosa,Chandurbazar,21.32777778,77.6825,Sirasgaon (Kasba),1997,836.302,9,9.225,Black,5,288,,181.675,0,3526.883,0
Amravati,Daryapur Banosa,Chandurbazar,21.23333333,77.73333333,Sirasgaon Band,1997,836.302,16,10.885,Black,5,288,,186.655,0,3531.863,0
Amravati,Daryapur Banosa,Chandurbazar,21.35277778,77.76527778,Wishroli,1997,836.302,11,14.85,Black,5,288,,198.55,0,3543.758,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.42916667,77.09444444,Arao,1997,836.302,17,0.65,Black,5,291,,157.45,0,3502.658,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.23333333,76.83611111,Barukheda,1997,836.302,11,1.51,Black,5,291,,160.03,0,3505.238,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.39722222,77.46111111,Behali,1997,836.302,12,3.8,Black,5,291,,166.9,0,3512.108,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.56666667,77.41666667,Chinkhedi,1997,836.302,8,0.725,Black,5,291,,157.675,0,3502.883,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.2625,76.98055556,Dargarh,1997,836.302,11,1.675,Black,5,291,,160.525,0,3505.733,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.68333333,77.33611111,Hatru,1997,836.302,7,1.4,Black,5,291,,159.7,0,3504.908,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.5,77.20416667,Kolkaz,1997,836.302,12,5.8925,Black,5,291,,173.1775,0,3518.3855,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.43333333,77.41666667,Silona,1997,836.302,11,0.9275,Black,5,291,,158.2825,0,3503.4905,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.28055556,77.275,Wadgaon (Fattepur),1997,836.302,16,4.975,Black,5,291,,170.425,0,3515.633,0
Amravati,Morshi,Daryapur,20.91666667,77.31666667,Daryapur,1997,836.302,7,13.9625,Black,5,346,,224.8875,0,3570.0955,0
Amravati,Morshi,Daryapur,20.89833333,77.17861111,Lotwada,1997,836.302,7,5.34,Black,5,346,,199.02,0,3544.228,0
Amravati,Nandgaon Khandeshwar,Nandgaon Khandeshwar,20.76666667,77.7,Belora,1997,836.302,8,6.85,Black,5,338,,199.55,0,3544.758,0
Amravati,Nandgaon Khandeshwar,Nandgaon Khandeshwar,20.73333333,77.76666667,Mahuli,1997,836.302,13,5.715,Black,5,338,,196.145,0,3541.353,0
Amravati,Shendurjana,Warud,21.45833333,78.175,Benoda (P1),1997,836.302,13,16,Black,5,303,,209.5,0,3554.708,0
Amravati,Shendurjana,Warud,21.35,78.2625,Gadegaon,1997,836.302,7,8.625,Black,5,303,,187.375,0,3532.583,0
Amravati,Shendurjana,Warud,21.45555556,78.13888889,Jamgaon (via Khadka),1997,836.302,16,4.1,Black,5,303,,173.8,0,3519.008,0
Amravati,Shendurjana,Warud,21.37638889,78.19027778,Loni,1997,836.302,13,18.825,Black,5,303,,217.975,0,3563.183,0
Amravati,Shendurjana,Warud,21.49722222,78.23888889,Temburkheda,1997,836.302,13,7.375,Black,5,303,,183.625,0,3528.833,0
Amravati,Shendurjana,Warud,21.46666667,78.26666667,Warud,1997,836.302,14,10.175,Black,5,303,,192.025,0,3537.233,0
Amravati,Teosa,Dhamangaon Railway,20.91666667,78.1375,Anjansingi,1997,836.302,13,6.8625,Black,5,309,,185.0875,0,3530.2955,0
Amravati,Teosa,Teosa,20.93333333,78.05,Kurha,1997,836.302,17,7.065,Black,5,309,,185.695,0,3530.903,0
Amravati,Teosa,Teosa,21.04583333,77.98333333,Sindola,1997,836.302,8,8.975,Black,5,309,,191.425,0,3536.633,0
Amravati,Teosa,Teosa,21.08611111,78.06805556,Teosa,1997,836.302,17,4.275,Black,5,309,,177.325,0,3522.533,0
Amravati,Warud,Dharni,21.51388889,76.78055556,Bhokarbardi,1997,836.302,13,0.9575,Black,5,402,,213.8725,0,3559.0805,0
Amravati,Warud,Dharni,21.55833333,76.88333333,Dharni,1997,836.302,7,3.4725,Black,5,402,,221.4175,0,3566.6255,0
Amravati,Warud,Dharni,21.53333333,77.11666667,Harisal,1997,836.302,16,6.045,Black,5,402,,229.135,0,3574.343,0
Amravati,Warud,Dharni,21.53333333,77.03888889,Lawada,1997,836.302,8,3.285,Black,5,402,,220.855,0,3566.063,0
Aurangabad,Aurangabad,Aurangabad,19.8,75.47777778,Apatgaon,1997,751.33,37,7.615,Black,5,577,,321.345,0,3326.665,0
Aurangabad,Aurangabad,Aurangabad,20.01666667,75.39444444,Chauka,1997,751.33,41,6.085,Black,5,577,,316.755,0,3322.075,0
Aurangabad,Aurangabad,Aurangabad,19.88055556,75.375,Chikalthana,1997,751.33,36,3.0125,Black,5,577,,307.5375,0,3312.8575,0
Aurangabad,Aurangabad,Fulambari,20.125,75.46666667,Patri,1997,751.33,40,3.9575,Black,5,577,,310.3725,0,3315.6925,0
Aurangabad,Kannad,Kannad,20.05,75.05,Devgaon,1997,751.33,40,2.05,Black,5,628,,330.15,0,3335.47,0
Aurangabad,Kannad,Kannad,20.28333333,75.31666667,Digar Pishore-1,1997,751.33,34,2.75,Black,5,628,,332.25,0,3337.57,0
Aurangabad,Kannad,Kannad,20.1375,75.13333333,Hatnur,1997,751.33,39,4.5625,Black,5,628,,337.6875,0,3343.0075,0
Aurangabad,Kannad,Kannad,20.26666667,75.13333333,Kannad,1997,751.33,35,8.3825,Black,5,628,,349.1475,0,3354.4675,0
Aurangabad,Kannad,Kannad,20.16666667,75.06666667,Kinnal-2,1997,751.33,36,5.1625,Black,5,628,,339.4875,0,3344.8075,0
Aurangabad,Khuldabad,Khuldabad,20.08333333,75.15,Walur Tanda,1997,751.33,44,9.565,Black,5,726,,401.695,0,3407.015,0
Aurangabad,Paithan,Paithan,19.70833333,75.54583333,Adul,1997,751.33,44,12.52,Black,5,451,,273.06,0,3278.38,0
Aurangabad,Paithan,Paithan,19.48333333,75.38333333,Paithan,1997,751.33,44,7.5875,Black,5,451,,258.2625,0,3263.5825,0
Aurangabad,Sillod,Sillod,20.54166667,75.74166667,Ajanta,1997,751.33,39,2.3675,Black,5,616,,325.1025,0,3330.4225,0
Aurangabad,Sillod,Sillod,20.23333333,75.65,Borgaon Bazar,1997,751.33,44,8.64,Black,5,616,,343.92,0,3349.24,0
Aurangabad,Sillod,Sillod,20.16666667,75.63333333,Kaigaon,1997,751.33,36,4.81,Black,5,616,,332.43,0,3337.75,0
Aurangabad,Soegaon,Soegaon,20.58194444,75.73194444,Fardapur,1997,751.33,38,6.23,Black,5,371,,214.19,0,3219.51,0
Aurangabad,Vaijapur,Vaijapur,19.79722222,74.87361111,Mahalgaon,1997,751.33,39,7.7,Black,5,572,,319.1,0,3324.42,0
Aurangabad,Vaijapur,Vaijapur,19.91666667,74.75,Rotegaon,1997,751.33,35,8.17,Black,5,572,,320.51,0,3325.83,0
Aurangabad,Vaijapur,Vaijapur,20.13333333,74.85,Tunki,1997,751.33,40,9.7625,Black,5,572,,325.2875,0,3330.6075,0
Bhandara,Bhandara,Tumsar,21.47083333,79.71666667,Chicholi,1997,1065.716,44,5.1875,Black,5,299,,175.0625,0,4437.9265,0
Bhandara,Bhandara,Tumsar,21.45833333,79.84027778,Sihora,1997,1065.716,45,4.1425,Black,5,299,,171.9275,0,4434.7915,0
Bhandara,Dewhadi,Bhandara,21.15833333,79.65416667,Bhandara,1997,1065.716,46,5.995,Black,5,274,,164.985,0,4427.849,0
Bhandara,Dewhadi,Bhandara,21.1,79.68333333,Daodipar Khapa,1997,1065.716,39,3.22,Black,5,274,,156.66,0,4419.524,0
Bhandara,Dewhadi,Bhandara,21.1675,79.56666667,Kharbi-1,1997,1065.716,46,4.8325,Black,5,274,,161.4975,0,4424.3615,0
Bhandara,Dewhadi,Bhandara,21.13333333,79.70833333,Palari,1997,1065.716,46,3.9675,Black,5,274,,158.9025,0,4421.7665,0
Bhandara,Ganeshpur,Lakhandur,20.74583333,79.88472222,Lakhandur-1,1997,1065.716,43,1.9275,Black,5,244,,137.7825,0,4400.6465,0
Bhandara,Ganeshpur,Lakhandur,20.775,79.7625,Virli Buzurg,1997,1065.716,44,9.5525,Black,5,244,,160.6575,0,4423.5215,0
Bhandara,Ganeshpur,Lakhani,20.95,79.8,Madgi,1997,1065.716,37,4.305,Black,5,244,,144.915,0,4407.779,0
Bhandara,Ganeshpur,Lakhani,20.91805556,79.85972222,Palandur,1997,1065.716,44,6.8325,Black,5,244,,152.4975,0,4415.3615,0
Bhandara,Pauni,Bhandara,21.20277778,79.79277778,Koka (Kokha),1997,1065.716,41,8.2175,Black,5,245,,157.1525,0,4420.0165,0
Bhandara,Pauni,Mohadi,21.28333333,79.68333333,Dahegaon2,1997,1065.716,37,3.335,Black,5,245,,142.505,0,4405.369,0
Bhandara,Pauni,Mohadi,21.38333333,79.58333333,Jamb,1997,1065.716,40,6.385,Black,5,245,,151.655,0,4414.519,0
Bhandara,Pauni,Mohadi,21.39722222,79.67222222,Usarra,1997,1065.716,37,5.1275,Black,5,245,,147.8825,0,4410.7465,0
Bhandara,Pauni,Mohadi,21.23333333,79.64666667,Varti,1997,1065.716,39,3.41,Black,5,245,,142.73,0,4405.594,0
Bhandara,Pauni,Tumsar,21.36666667,79.71666667,Tumsar Khapa,1997,1065.716,43,4.2525,Black,5,245,,145.2575,0,4408.1215,0
Bhandara,Sawari Jawharnagar,Pauni,20.94166667,79.70833333,Adyal,1997,1065.716,39,3.6325,Black,5,260,,150.8975,0,4413.7615,0
Bhandara,Sawari Jawharnagar,Pauni,20.8,79.71666667,Ajgaon,1997,1065.716,38,7.5325,Black,5,260,,162.5975,0,4425.4615,0
Bhandara,Sawari Jawharnagar,Pauni,20.74166667,79.55,Nilaj,1997,1065.716,43,6.8,Black,5,260,,160.4,0,4423.264,0
Bhandara,Sawari Jawharnagar,Pauni,20.775,79.62638889,Pauni,1997,1065.716,46,2.7675,Black,5,260,,148.3025,0,4411.1665,0
Bhandara,Tumsar,Lakhani,21.06666667,79.83333333,Lakhani,1997,1065.716,39,7.605,Black,5,281,,173.315,0,4436.179,0
Bhandara,Tumsar,Sakoli,21.13333333,79.93333333,Ekodi,1997,1065.716,45,2.33,Black,5,281,,157.49,0,4420.354,0
Bhandara,Tumsar,Sakoli,21.17916667,80.00416667,Pitjhari,1997,1065.716,42,4.175,Black,5,281,,163.025,0,4425.889,0
Bhandara,Tumsar,Sakoli,21.08333333,79.98333333,Sakoli,1997,1065.716,43,3.1625,Black,5,281,,159.9875,0,4422.8515,0
Bhandara,Tumsar,Sakoli,21.00916667,79.97611111,Sakra,1997,1065.716,44,7.14,Black,5,281,,171.92,0,4434.784,0
Bid,Ambejogai,Ambejogai,18.73333333,76.4,Ambejogai,1997,764.113,20,3.635,Black,5,639,,340.405,0,3396.857,0
Bid,Ambejogai,Ambejogai,18.69083333,76.31666667,Lokhandi Sawargaon,1997,764.113,21,12.6075,Black,5,639,,367.3225,0,3423.7745,0
Bid,Ambejogai,Ambejogai,18.62083333,76.33333333,Mamdapur-Patoda,1997,764.113,14,3.2775,Black,5,639,,339.3325,0,3395.7845,0
Bid,Ambejogai,Ambejogai,18.73333333,76.51666667,Talni,1997,764.113,18,6.7375,Black,5,639,,349.7125,0,3406.1645,0
Bid,Ambejogai,Parli,18.73333333,76.64444444,Dharmapuri,1997,764.113,21,1.9875,Black,5,639,,335.4625,0,3391.9145,0
Bid,Ambejogai,Parli,18.83333333,76.48333333,Kanerwadi,1997,764.113,21,5.745,Black,5,639,,346.735,0,3403.187,0
Bid,Ambejogai,Parli,18.85,76.53333333,Parli,1997,764.113,19,4.585,Black,5,639,,343.255,0,3399.707,0
