Amravati,Anjangaon,Amravati,21.025,77.83333333,Nandgaon,2003,930.9,14,9.075,Black,5,374,,224.225,0,3947.825,0
Amravati,Anjangaon,Amravati,20.88611111,77.875,Pohra,2003,930.9,16,1.3475,Black,5,374,,201.0425,0,3924.6425,0
Amravati,Anjangaon,Amravati,21.01666667,77.7,Walgaon-1,2003,930.9,15,5.8025,Black,5,374,,214.4075,0,3938.0075,0
Amravati,Chandurbazar,Bhatkuli,20.85416667,77.60416667,Bhatkulijain,2003,930.9,16,6.085,Black,5,371,,213.755,0,3937.355,0
Amravati,Chikhaldara,Chandur Railway,20.81666667,77.96666667,Chandur Railway,2003,930.9,16,2.8075,Black,5,1085,,560.9225,1,4284.5225,0
Amravati,Chikhaldara,Chandur Railway,20.7625,77.9375,Manjarkhed Kasba,2003,930.9,12,4.8,Black,5,1085,,566.9,1,4290.5,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.15694444,Devgaon,2003,930.9,19,4.75,Black,5,1085,,566.75,1,4290.35,0
Amravati,Chikhaldara,Dhamangaon Railway,20.68333333,78.1,Shendurjana Khurd,2003,930.9,15,7.1325,Black,5,1085,,573.8975,1,4297.4975,0
Amravati,Daryapur Banosa,Chandurbazar,21.34166667,77.80833333,Ghat larki,2003,930.9,13,7.68,Black,5,288,,177.04,0,3900.64,0
Amravati,Daryapur Banosa,Chandurbazar,21.15194444,77.61444444,Jagannathpur,2003,930.9,16,4.6625,Black,5,288,,167.9875,0,3891.5875,0
Amravati,Daryapur Banosa,Chandurbazar,21.32777778,77.6825,Sirasgaon (Kasba),2003,930.9,16,13.1525,Black,5,288,,193.4575,0,3917.0575,0
Amravati,Daryapur Banosa,Chandurbazar,21.23333333,77.73333333,Sirasgaon Band,2003,930.9,15,10.535,Black,5,288,,185.605,0,3909.205,0
Amravati,Daryapur Banosa,Chandurbazar,21.35277778,77.76527778,Wishroli,2003,930.9,11,7.025,Black,5,288,,175.075,0,3898.675,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.42916667,77.09444444,Arao,2003,930.9,10,1.6375,Black,5,291,,160.4125,0,3884.0125,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.23333333,76.83611111,Barukheda,2003,930.9,10,1.5075,Black,5,291,,160.0225,0,3883.6225,0
Amravati,Dattapur Dhamangaon,Chikhaldara,21.39722222,77.46111111,Behali,2003,930.9,16,4.66,Black,5,291,,169.48,0,3893.08,0
