Ahmadnagar,Ahmednagar,3.09243902439024,4.29048780487805,3.10804878048781,5.85682926829268
Ahmadnagar,Bhingar,5.42133333333333,5.63266666666667,4.708,3.338
Ahmadnagar,Deolali Pravara,4.54248275862069,4.83262068965517,3.88206896551724,5.96427586206897
Ahmadnagar,Ghulewadi,6.07940476190476,6.44416666666667,5.9372619047619,7.7452380952381
Ahmadnagar,Jamkhed,4.40822314049587,5.41057851239669,4.78752066115702,6.12462809917355
Ahmadnagar,Karjat,6.0945,6.37,3.8825,5.918
Ahmadnagar,Kopargaon,3.4934126984127,4.5152380952381,3.57460317460317,5.18773809523809
Ahmadnagar,Nagapur,4.81333333333333,4.64176470588235,4.10196078431372,6.77274509803922
Ahmadnagar,Nagar,4.59058823529412,5.79735294117647,2.65382352941177,6.32941176470588
Ahmadnagar,Nagardeole,3.77909090909091,3.29545454545455,1.37272727272727,1.99090909090909
Ahmadnagar,Nevasa,6.91339622641509,5.83603773584906,4.22452830188679,5.29811320754717
Ahmadnagar,Parner,4.22375,5.70625,4.0875,5.7875
Ahmadnagar,Pathardi,4.69326530612245,5.29938775510204,4.61357142857143,5.77163265306123
Ahmadnagar,Rahta Pimplas,7.99397849462366,8.40747311827957,7.71408602150538,10.1808602150538
Ahmadnagar,Rahuri,4.40771929824562,5.17964912280702,3.98947368421053,6.12789473684211
Ahmadnagar,Sangamner,6.19102362204724,6.54141732283465,5.29141732283465,7.66181102362204
Ahmadnagar,Shirdi,2.0816,3.55986666666667,3.58373333333333,3.64186666666667
Ahmadnagar,Shrigonda,1.08875,1.89125,2.0375,2.73125
Ahmadnagar,Shrirampur,3.00833333333333,5.925,4.785,4.95416666666667
Akola,Akola,7.705,12.16,5.43,10.009
Akola,Akot,7.96666666666667,9.74472727272727,8.34339393939394,10.3973939393939
Akola,Balapur,4.98928571428571,7.81428571428572,6.52785714285714,9.57321428571428
Akola,Barshitakli,3.6,5.3512,3.6968,5.492
Akola,Malkapur,5.03666666666667,7.11320987654321,4.72629629629629,10.6485185185185
Akola,Murtijapur,7.3016049382716,9.27037037037037,6.48358024691358,10.1841975308642
Akola,Patur,3.14080459770115,4.24091954022988,3.3332183908046,6.27114942528736
Akola,Telhara,13.6434426229508,15.3955737704918,12.8249180327869,15.9111475409836
Akola,Umri Pragane Balapur,9.60574324324324,11.2297297297297,10.6672297297297,12.4857432432432
Amravati,Achalpur,4.77453051643192,6.27699530516432,5.06859154929577,7.51694835680751
Amravati,Amravati,4.31223684210526,6.02302631578947,4.95881578947368,7.75078947368421
Amravati,Anjangaon,3.35298387096774,4.87427419354839,3.85241935483871,6.42072580645162
Amravati,Anjangaon Surji,7.89208333333333,13.0545833333333,9.84416666666667,7.74375
Amravati,Bhatkuli,1.92214285714286,2.95,2.27142857142857,3.07142857142857
Amravati,Chandur,8.36228571428571,8.78742857142857,8.84228571428572,11.7108571428571
Amravati,Chandur Railway,4.2625,5.65875,4.3125,6.8375
Amravati,Chandurbazar,7.33554347826087,8.10989130434782,7.40260869565217,10.3733695652174
Amravati,Chikhaldara,2.73183823529412,4.03,3.17683823529412,6.00492647058824
Amravati,Daryapur,5.62787878787879,7.23727272727273,5.25272727272727,7.7530303030303
Amravati,Daryapur Banosa,8.25310810810811,9.60824324324324,9.20135135135135,9.415
Amravati,Dattapur Dhamangaon,1.91013333333333,3.04586666666667,2.55297777777778,4.44568888888889
Amravati,Dharni,1.12772727272727,3.46590909090909,2.29545454545455,4.14090909090909
Amravati,Morshi,7.08520833333333,8.065625,7.08583333333333,9.42041666666667
Amravati,Nandgaon Khandeshwar,3.22158536585366,4.7909756097561,3.88829268292683,7.04060975609756
Amravati,Shendurjana,6.48864406779661,8.87067796610169,7.68889830508475,9.90262711864407
Amravati,Teosa,3.50201680672269,5.03016806722689,3.98983193277311,7.04731092436975
Amravati,Warud,2.7701282051282,4.61358974358974,3.9874358974359,6.75974358974359
Aurangabad,Aurangabad,3.6244696969697,5.24818181818182,3.39734848484848,6.98651515151515
Aurangabad,Ganagapur,4.428125,6.8325,4.668125,7.775
Aurangabad,Kannad,4.71513043478261,5.33130434782609,4.28,6.9775652173913
Aurangabad,Khuldabad,4.94020408163265,7.28918367346939,6.29775510204082,10.3997959183673
Aurangabad,Paithan,6.71935483870968,8.74935483870968,6.04177419354839,8.86887096774194
Aurangabad,Sillod,2.72904255319149,4.36223404255319,3.56351063829787,5.81946808510638
Aurangabad,Soegaon,3.43621621621622,5.16297297297297,4.15297297297297,6.26081081081081
Aurangabad,Vaijapur,6.59008547008547,7.7417094017094,6.5974358974359,9.87709401709402
Bhandara,Bhandara,1.5569512195122,4.17182926829268,2.63439024390244,6.93170731707317
Bhandara,Dewhadi,2.1188679245283,4.6577358490566,3.32037735849057,7.73650943396226
Bhandara,Ganeshpur,2.26896226415094,3.65962264150944,2.73103773584906,6.25188679245283
Bhandara,Mohadi,2.42777777777778,2.81111111111111,2.91111111111111,4.64555555555556
Bhandara,Pauni,2.30109826589595,4.2992485549133,2.76011560693642,7.3992485549133
Bhandara,Sakoli,1.875,3.325,2.571,8.2115
Bhandara,Sawari Jawharnagar,4.275,5.55,4.7772,7.4571
Bhandara,Tumsar,1.56639705882353,4.50294117647059,2.91073529411765,7.79147058823529
Bid,Ambejogai,2.62271604938272,4.35364197530864,2.76716049382716,6.51839506172839
Bid,Ashti,4.2723275862069,4.76379310344828,3.83681034482759,6.44413793103448
Bid,Beed,3.72783018867925,4.29943396226415,3.83669811320755,5.58575471698113
